Rep	Year	RepSeason	x	y	Species	NInd	NInd_stage1	NJuvs
4	4	0	286	261	0	1	1	2
4	4	0	340	261	0	1	1	0
4	4	0	262	260	0	0	0	0
4	4	0	325	257	0	1	1	0
4	4	0	350	257	0	1	1	1
4	4	0	245	256	0	0	0	0
4	4	0	345	256	0	2	2	0
4	4	0	251	254	0	1	1	0
4	4	0	337	254	0	1	1	0
4	4	0	333	253	0	0	0	0
4	4	0	346	253	0	0	0	0
4	4	0	334	252	0	3	3	4
4	4	0	334	251	0	2	2	0
4	4	0	335	251	0	0	0	0
4	4	0	340	250	0	0	0	0
4	4	0	251	249	0	0	0	0
4	4	0	340	249	0	1	1	0
4	4	0	340	247	0	0	0	0
4	4	0	332	246	0	2	2	0
4	4	0	252	242	0	1	1	0
4	4	0	336	234	0	0	0	0
4	5	0	215	331	0	0	0	0
4	5	0	295	331	0	0	0	0
4	5	0	301	330	0	1	1	0
4	5	0	307	329	0	0	0	0
4	5	0	277	327	0	2	2	0
4	5	0	301	326	0	1	1	0
4	5	0	301	325	0	2	2	1
4	5	0	308	325	0	2	2	3
4	5	0	309	324	0	1	1	0
4	5	0	292	323	0	2	2	1
4	5	0	297	323	0	2	2	1
4	5	0	308	323	0	3	3	0
4	5	0	292	322	0	1	1	0
4	5	0	296	322	0	0	0	0
4	5	0	260	321	0	0	0	0
4	5	0	276	321	0	0	0	0
4	5	0	286	321	0	0	0	0
4	5	0	289	321	0	2	2	0
4	5	0	292	321	0	2	2	0
4	5	0	289	320	0	5	5	1
4	5	0	291	320	0	3	3	0
4	5	0	304	320	0	1	1	0
4	5	0	319	320	0	0	0	0
4	5	0	334	320	0	0	0	0
4	5	0	276	319	0	0	0	0
4	5	0	280	319	0	2	2	0
4	5	0	281	319	0	3	3	1
4	5	0	288	319	0	1	1	1
4	5	0	289	319	0	1	1	0
4	5	0	291	319	0	4	4	0
4	5	0	294	319	0	4	4	1
4	5	0	295	319	0	0	0	0
4	5	0	317	319	0	0	0	0
4	5	0	281	318	0	0	0	0
4	5	0	282	318	0	2	2	0
4	5	0	297	318	0	0	0	0
4	5	0	334	318	0	1	1	0
4	5	0	279	317	0	1	1	1
4	5	0	282	317	0	3	3	0
4	5	0	283	317	0	5	5	1
4	5	0	284	317	0	1	1	0
4	5	0	285	317	0	0	0	0
4	5	0	286	317	0	1	1	0
4	5	0	287	317	0	0	0	0
4	5	0	288	317	0	3	3	1
4	5	0	290	317	0	0	0	0
4	5	0	294	317	0	0	0	0
4	5	0	284	316	0	1	1	0
4	5	0	293	316	0	0	0	0
4	5	0	303	316	0	1	1	0
4	5	0	306	316	0	1	1	0
4	5	0	259	315	0	4	4	0
4	5	0	272	315	0	1	1	1
4	5	0	287	315	0	3	3	0
4	5	0	288	315	0	0	0	0
4	5	0	293	315	0	3	3	0
4	5	0	295	315	0	0	0	0
4	5	0	296	315	0	2	2	1
4	5	0	299	315	0	0	0	0
4	5	0	330	315	0	3	3	0
4	5	0	280	314	0	2	2	1
4	5	0	285	314	0	3	3	2
4	5	0	297	314	0	1	1	0
4	5	0	303	314	0	1	1	1
4	5	0	256	313	0	0	0	0
4	5	0	280	313	0	0	0	0
4	5	0	288	313	0	0	0	0
4	5	0	292	313	0	0	0	0
4	5	0	318	313	0	0	0	0
4	5	0	323	313	0	1	1	0
4	5	0	332	313	0	0	0	0
4	5	0	258	312	0	0	0	0
4	5	0	281	312	0	0	0	0
4	5	0	284	312	0	1	1	1
4	5	0	285	312	0	1	1	0
4	5	0	288	312	0	0	0	0
4	5	0	294	312	0	4	4	0
4	5	0	280	311	0	0	0	0
4	5	0	283	311	0	1	1	0
4	5	0	285	311	0	1	1	1
4	5	0	291	311	0	1	1	0
4	5	0	292	311	0	1	1	1
4	5	0	293	311	0	1	1	0
4	5	0	296	311	0	1	1	0
4	5	0	318	311	0	0	0	0
4	5	0	390	311	0	1	1	0
4	5	0	259	310	0	2	2	0
4	5	0	280	310	0	3	3	2
4	5	0	283	310	0	3	3	0
4	5	0	288	310	0	0	0	0
4	5	0	292	310	0	2	2	1
4	5	0	295	310	0	0	0	0
4	5	0	298	310	0	3	3	1
4	5	0	312	310	0	1	1	0
4	5	0	393	310	0	3	3	0
4	5	0	274	309	0	1	1	1
4	5	0	280	309	0	3	3	0
4	5	0	282	309	0	1	1	0
4	5	0	287	309	0	1	1	1
4	5	0	288	309	0	3	3	1
4	5	0	289	309	0	4	4	1
4	5	0	290	309	0	3	3	2
4	5	0	291	309	0	0	0	0
4	5	0	297	309	0	1	1	0
4	5	0	393	309	0	0	0	0
4	5	0	395	309	0	0	0	0
4	5	0	257	308	0	1	1	0
4	5	0	280	308	0	0	0	0
4	5	0	281	308	0	2	2	0
4	5	0	282	308	0	0	0	0
4	5	0	287	308	0	1	1	1
4	5	0	291	308	0	2	2	0
4	5	0	292	308	0	0	0	0
4	5	0	294	308	0	1	1	1
4	5	0	297	308	0	0	0	0
4	5	0	389	308	0	0	0	0
4	5	0	281	307	0	3	3	1
4	5	0	286	307	0	2	2	1
4	5	0	287	307	0	2	2	3
4	5	0	290	307	0	0	0	0
4	5	0	266	306	0	2	2	1
4	5	0	282	306	0	1	1	0
4	5	0	285	306	0	3	3	2
4	5	0	290	306	0	3	3	2
4	5	0	291	306	0	0	0	0
4	5	0	292	306	0	1	1	0
4	5	0	308	306	0	0	0	0
4	5	0	313	306	0	3	3	0
4	5	0	258	305	0	0	0	0
4	5	0	284	305	0	1	1	2
4	5	0	289	305	0	4	4	1
4	5	0	291	305	0	4	4	0
4	5	0	298	305	0	0	0	0
4	5	0	301	305	0	1	1	0
4	5	0	332	305	0	1	1	0
4	5	0	241	304	0	0	0	0
4	5	0	261	304	0	1	1	1
4	5	0	272	304	0	0	0	0
4	5	0	279	304	0	0	0	0
4	5	0	282	304	0	1	1	0
4	5	0	283	304	0	1	1	1
4	5	0	287	304	0	0	0	0
4	5	0	289	304	0	0	0	0
4	5	0	294	304	0	5	5	3
4	5	0	298	304	0	0	0	0
4	5	0	299	304	0	3	3	1
4	5	0	301	304	0	0	0	0
4	5	0	306	304	0	3	3	1
4	5	0	311	304	0	2	2	1
4	5	0	314	304	0	0	0	0
4	5	0	258	303	0	0	0	0
4	5	0	259	303	0	2	2	2
4	5	0	261	303	0	3	3	1
4	5	0	262	303	0	0	0	0
4	5	0	264	303	0	0	0	0
4	5	0	281	303	0	0	0	0
4	5	0	285	303	0	1	1	0
4	5	0	289	303	0	4	4	2
4	5	0	291	303	0	2	2	0
4	5	0	294	303	0	1	1	0
4	5	0	297	303	0	0	0	0
4	5	0	298	303	0	1	1	1
4	5	0	338	303	0	0	0	0
4	5	0	252	302	0	0	0	0
4	5	0	253	302	0	4	4	1
4	5	0	254	302	0	5	5	1
4	5	0	256	302	0	5	5	1
4	5	0	258	302	0	0	0	0
4	5	0	269	302	0	0	0	0
4	5	0	279	302	0	1	1	0
4	5	0	280	302	0	0	0	0
4	5	0	286	302	0	2	2	1
4	5	0	288	302	0	0	0	0
4	5	0	289	302	0	0	0	0
4	5	0	290	302	0	1	1	0
4	5	0	291	302	0	1	1	0
4	5	0	296	302	0	4	4	0
4	5	0	297	302	0	3	3	1
4	5	0	246	301	0	1	1	0
4	5	0	251	301	0	0	0	0
4	5	0	254	301	0	1	1	0
4	5	0	255	301	0	2	2	2
4	5	0	256	301	0	1	1	0
4	5	0	257	301	0	2	2	0
4	5	0	258	301	0	1	1	0
4	5	0	261	301	0	1	1	0
4	5	0	266	301	0	1	1	0
4	5	0	268	301	0	2	2	0
4	5	0	275	301	0	1	1	0
4	5	0	278	301	0	2	2	1
4	5	0	310	301	0	1	1	0
4	5	0	313	301	0	1	1	0
4	5	0	255	300	0	1	1	0
4	5	0	256	300	0	2	2	0
4	5	0	257	300	0	1	1	2
4	5	0	261	300	0	0	0	0
4	5	0	286	300	0	1	1	0
4	5	0	293	300	0	1	1	2
4	5	0	303	300	0	0	0	0
4	5	0	305	300	0	2	2	1
4	5	0	317	300	0	0	0	0
4	5	0	365	300	0	0	0	0
4	5	0	256	299	0	2	2	0
4	5	0	261	299	0	0	0	0
4	5	0	287	299	0	1	1	0
4	5	0	300	299	0	0	0	0
4	5	0	305	299	0	1	1	0
4	5	0	310	299	0	1	1	2
4	5	0	311	299	0	2	2	0
4	5	0	255	298	0	0	0	0
4	5	0	306	298	0	0	0	0
4	5	0	309	298	0	0	0	0
4	5	0	254	297	0	1	1	1
4	5	0	260	297	0	1	1	2
4	5	0	265	297	0	1	1	1
4	5	0	284	297	0	0	0	0
4	5	0	309	297	0	0	0	0
4	5	0	310	297	0	1	1	0
4	5	0	311	297	0	3	3	0
4	5	0	259	296	0	3	3	1
4	5	0	260	296	0	2	2	2
4	5	0	267	296	0	2	2	2
4	5	0	274	296	0	0	0	0
4	5	0	295	296	0	0	0	0
4	5	0	300	296	0	0	0	0
4	5	0	310	296	0	2	2	1
4	5	0	314	296	0	1	1	2
4	5	0	348	296	0	0	0	0
4	5	0	253	295	0	4	4	0
4	5	0	260	295	0	2	2	1
4	5	0	263	295	0	2	2	1
4	5	0	269	295	0	3	3	2
4	5	0	273	295	0	0	0	0
4	5	0	295	295	0	1	1	0
4	5	0	300	295	0	1	1	0
4	5	0	303	295	0	1	1	1
4	5	0	310	295	0	0	0	0
4	5	0	273	294	0	0	0	0
4	5	0	286	294	0	0	0	0
4	5	0	287	294	0	0	0	0
4	5	0	291	294	0	4	4	0
4	5	0	300	294	0	0	0	0
4	5	0	303	294	0	0	0	0
4	5	0	311	294	0	3	3	0
4	5	0	312	294	0	1	1	0
4	5	0	330	294	0	3	3	0
4	5	0	355	294	0	3	3	1
4	5	0	257	293	0	2	2	0
4	5	0	258	293	0	2	2	1
4	5	0	265	293	0	1	1	1
4	5	0	283	293	0	0	0	0
4	5	0	285	293	0	2	2	1
4	5	0	291	293	0	2	2	1
4	5	0	293	293	0	0	0	0
4	5	0	300	293	0	0	0	0
4	5	0	306	293	0	1	1	0
4	5	0	308	293	0	0	0	0
4	5	0	311	293	0	1	1	0
4	5	0	312	293	0	1	1	0
4	5	0	315	293	0	3	3	1
4	5	0	346	293	0	1	1	0
4	5	0	252	292	0	0	0	0
4	5	0	253	292	0	1	1	1
4	5	0	263	292	0	1	1	0
4	5	0	282	292	0	1	1	0
4	5	0	288	292	0	1	1	0
4	5	0	300	292	0	2	2	1
4	5	0	309	292	0	0	0	0
4	5	0	310	292	0	2	2	3
4	5	0	311	292	0	0	0	0
4	5	0	312	292	0	1	1	1
4	5	0	330	292	0	1	1	0
4	5	0	266	291	0	0	0	0
4	5	0	283	291	0	0	0	0
4	5	0	294	291	0	2	2	2
4	5	0	298	291	0	2	2	0
4	5	0	299	291	0	1	1	2
4	5	0	300	291	0	0	0	0
4	5	0	302	291	0	1	1	0
4	5	0	268	290	0	2	2	0
4	5	0	303	290	0	3	3	1
4	5	0	308	290	0	2	2	2
4	5	0	309	290	0	0	0	0
4	5	0	313	290	0	1	1	1
4	5	0	315	290	0	2	2	0
4	5	0	272	289	0	3	3	0
4	5	0	289	289	0	4	4	2
4	5	0	300	289	0	0	0	0
4	5	0	318	289	0	0	0	0
4	5	0	256	288	0	0	0	0
4	5	0	276	288	0	3	3	0
4	5	0	288	288	0	1	1	0
4	5	0	300	288	0	3	3	1
4	5	0	315	288	0	2	2	2
4	5	0	319	288	0	0	0	0
4	5	0	263	287	0	1	1	0
4	5	0	283	287	0	0	0	0
4	5	0	296	287	0	0	0	0
4	5	0	298	287	0	0	0	0
4	5	0	312	287	0	2	2	0
4	5	0	313	287	0	3	3	2
4	5	0	321	287	0	2	2	3
4	5	0	248	286	0	1	1	0
4	5	0	259	286	0	1	1	0
4	5	0	289	286	0	0	0	0
4	5	0	315	286	0	0	0	0
4	5	0	319	286	0	2	2	0
4	5	0	320	286	0	1	1	1
4	5	0	321	286	0	0	0	0
4	5	0	325	286	0	0	0	0
4	5	0	300	285	0	2	2	0
4	5	0	303	285	0	0	0	0
4	5	0	314	285	0	0	0	0
4	5	0	315	285	0	3	3	1
4	5	0	321	285	0	2	2	0
4	5	0	325	285	0	2	2	0
4	5	0	264	284	0	4	4	1
4	5	0	271	284	0	3	3	0
4	5	0	300	284	0	2	2	0
4	5	0	311	284	0	2	2	0
4	5	0	313	284	0	2	2	0
4	5	0	314	284	0	0	0	0
4	5	0	263	283	0	3	3	0
4	5	0	303	283	0	0	0	0
4	5	0	311	283	0	1	1	0
4	5	0	330	283	0	1	1	0
4	5	0	299	282	0	0	0	0
4	5	0	302	282	0	1	1	0
4	5	0	311	282	0	0	0	0
4	5	0	331	282	0	1	1	0
4	5	0	343	282	0	0	0	0
4	5	0	251	281	0	0	0	0
4	5	0	293	281	0	0	0	0
4	5	0	298	281	0	1	1	0
4	5	0	328	281	0	0	0	0
4	5	0	342	281	0	2	2	1
4	5	0	248	280	0	2	2	0
4	5	0	255	280	0	0	0	0
4	5	0	260	280	0	1	1	0
4	5	0	296	280	0	1	1	0
4	5	0	312	280	0	0	0	0
4	5	0	329	280	0	1	1	0
4	5	0	334	280	0	0	0	0
4	5	0	354	280	0	0	0	0
4	5	0	255	279	0	3	3	0
4	5	0	256	279	0	2	2	1
4	5	0	257	279	0	1	1	0
4	5	0	260	278	0	1	1	1
4	5	0	283	278	0	3	3	1
4	5	0	296	278	0	4	4	0
4	5	0	307	278	0	4	4	2
4	5	0	312	278	0	0	0	0
4	5	0	265	277	0	1	1	1
4	5	0	283	277	0	0	0	0
4	5	0	298	277	0	1	1	0
4	5	0	301	277	0	1	1	2
4	5	0	335	277	0	1	1	1
4	5	0	283	276	0	3	3	1
4	5	0	299	276	0	1	1	1
4	5	0	310	276	0	1	1	1
4	5	0	337	276	0	0	0	0
4	5	0	338	276	0	2	2	0
4	5	0	311	275	0	1	1	1
4	5	0	258	274	0	2	2	0
4	5	0	296	274	0	1	1	0
4	5	0	299	274	0	2	2	1
4	5	0	300	274	0	1	1	1
4	5	0	311	274	0	2	2	1
4	5	0	312	274	0	0	0	0
4	5	0	334	274	0	1	1	0
4	5	0	281	273	0	0	0	0
4	5	0	296	273	0	0	0	0
4	5	0	311	273	0	2	2	0
4	5	0	266	272	0	0	0	0
4	5	0	291	272	0	0	0	0
4	5	0	299	272	0	2	2	1
4	5	0	328	272	0	1	1	0
4	5	0	298	271	0	4	4	2
4	5	0	300	271	0	1	1	0
4	5	0	279	270	0	4	4	1
4	5	0	292	270	0	2	2	0
4	5	0	339	269	0	1	1	0
4	5	0	279	268	0	1	1	0
4	5	0	246	267	0	0	0	0
4	5	0	300	267	0	1	1	1
4	5	0	312	267	0	1	1	0
4	5	0	330	266	0	3	3	1
4	5	0	298	265	0	2	2	0
4	5	0	287	263	0	0	0	0
4	5	0	323	263	0	0	0	0
4	5	0	338	263	0	5	5	4
4	5	0	340	263	0	2	2	1
4	5	0	286	261	0	3	3	0
4	5	0	340	261	0	1	1	0
4	5	0	262	260	0	0	0	0
4	5	0	341	258	0	0	0	0
4	5	0	325	257	0	1	1	0
4	5	0	350	257	0	1	1	0
4	5	0	245	256	0	0	0	0
4	5	0	345	256	0	1	1	1
4	5	0	332	255	0	0	0	0
4	5	0	251	254	0	1	1	0
4	5	0	337	254	0	1	1	1
4	5	0	333	253	0	0	0	0
4	5	0	335	253	0	1	1	1
4	5	0	346	253	0	0	0	0
4	5	0	334	252	0	3	3	1
4	5	0	334	251	0	1	1	1
4	5	0	335	251	0	0	0	0
4	5	0	340	250	0	0	0	0
4	5	0	251	249	0	0	0	0
4	5	0	340	249	0	0	0	0
4	5	0	337	248	0	1	1	2
4	5	0	340	247	0	0	0	0
4	5	0	332	246	0	2	2	1
4	5	0	252	242	0	1	1	1
4	5	0	336	234	0	0	0	0
4	6	0	290	332	0	1	1	0
4	6	0	215	331	0	0	0	0
4	6	0	295	331	0	0	0	0
4	6	0	301	330	0	1	1	0
4	6	0	306	330	0	1	1	1
4	6	0	310	330	0	1	1	0
4	6	0	307	329	0	0	0	0
4	6	0	277	327	0	2	2	0
4	6	0	301	326	0	0	0	0
4	6	0	301	325	0	1	1	1
4	6	0	308	325	0	2	2	0
4	6	0	309	324	0	1	1	0
4	6	0	292	323	0	1	1	0
4	6	0	297	323	0	3	3	0
4	6	0	308	323	0	2	2	1
4	6	0	292	322	0	1	1	0
4	6	0	296	322	0	0	0	0
4	6	0	304	322	0	1	1	0
4	6	0	260	321	0	0	0	0
4	6	0	276	321	0	0	0	0
4	6	0	286	321	0	0	0	0
4	6	0	289	321	0	2	2	1
4	6	0	292	321	0	1	1	0
4	6	0	289	320	0	3	3	1
4	6	0	291	320	0	3	3	0
4	6	0	292	320	0	1	1	1
4	6	0	299	320	0	1	1	1
4	6	0	304	320	0	1	1	0
4	6	0	319	320	0	0	0	0
4	6	0	334	320	0	0	0	0
4	6	0	276	319	0	0	0	0
4	6	0	280	319	0	1	1	1
4	6	0	281	319	0	4	4	1
4	6	0	288	319	0	1	1	0
4	6	0	289	319	0	1	1	0
4	6	0	291	319	0	2	2	2
4	6	0	294	319	0	5	5	0
4	6	0	295	319	0	0	0	0
4	6	0	317	319	0	0	0	0
4	6	0	281	318	0	0	0	0
4	6	0	282	318	0	1	1	1
4	6	0	297	318	0	0	0	0
4	6	0	334	318	0	1	1	1
4	6	0	279	317	0	2	2	0
4	6	0	282	317	0	4	4	1
4	6	0	283	317	0	5	5	2
4	6	0	284	317	0	1	1	0
4	6	0	285	317	0	0	0	0
4	6	0	286	317	0	1	1	0
4	6	0	287	317	0	0	0	0
4	6	0	288	317	0	4	4	3
4	6	0	290	317	0	0	0	0
4	6	0	294	317	0	0	0	0
4	6	0	284	316	0	0	0	0
4	6	0	287	316	0	1	1	0
4	6	0	293	316	0	0	0	0
4	6	0	303	316	0	1	1	2
4	6	0	306	316	0	1	1	1
4	6	0	259	315	0	1	1	0
4	6	0	272	315	0	2	2	1
4	6	0	287	315	0	1	1	1
4	6	0	288	315	0	0	0	0
4	6	0	293	315	0	2	2	1
4	6	0	295	315	0	0	0	0
4	6	0	296	315	0	3	3	1
4	6	0	299	315	0	0	0	0
4	6	0	330	315	0	2	2	1
4	6	0	280	314	0	2	2	0
4	6	0	285	314	0	2	2	0
4	6	0	297	314	0	1	1	0
4	6	0	303	314	0	2	2	0
4	6	0	256	313	0	0	0	0
4	6	0	280	313	0	0	0	0
4	6	0	288	313	0	0	0	0
4	6	0	292	313	0	0	0	0
4	6	0	318	313	0	0	0	0
4	6	0	323	313	0	1	1	1
4	6	0	332	313	0	0	0	0
4	6	0	258	312	0	0	0	0
4	6	0	281	312	0	0	0	0
4	6	0	284	312	0	1	1	2
4	6	0	285	312	0	1	1	1
4	6	0	288	312	0	0	0	0
4	6	0	294	312	0	3	3	0
4	6	0	280	311	0	0	0	0
4	6	0	283	311	0	1	1	0
4	6	0	285	311	0	2	2	0
4	6	0	289	311	0	1	1	0
4	6	0	291	311	0	1	1	0
4	6	0	292	311	0	1	1	0
4	6	0	293	311	0	2	2	2
4	6	0	296	311	0	1	1	0
4	6	0	318	311	0	0	0	0
4	6	0	390	311	0	1	1	1
4	6	0	259	310	0	1	1	0
4	6	0	277	310	0	1	1	0
4	6	0	280	310	0	3	3	0
4	6	0	283	310	0	3	3	1
4	6	0	288	310	0	0	0	0
4	6	0	292	310	0	2	2	2
4	6	0	295	310	0	0	0	0
4	6	0	298	310	0	3	3	2
4	6	0	312	310	0	0	0	0
4	6	0	393	310	0	2	2	1
4	6	0	274	309	0	1	1	0
4	6	0	280	309	0	2	2	0
4	6	0	282	309	0	2	2	3
4	6	0	287	309	0	2	2	0
4	6	0	288	309	0	2	2	1
4	6	0	289	309	0	4	4	0
4	6	0	290	309	0	4	4	1
4	6	0	291	309	0	0	0	0
4	6	0	296	309	0	1	1	1
4	6	0	297	309	0	1	1	2
4	6	0	393	309	0	0	0	0
4	6	0	395	309	0	0	0	0
4	6	0	257	308	0	1	1	0
4	6	0	280	308	0	0	0	0
4	6	0	281	308	0	1	1	0
4	6	0	282	308	0	0	0	0
4	6	0	287	308	0	0	0	0
4	6	0	288	308	0	1	1	1
4	6	0	291	308	0	2	2	2
4	6	0	292	308	0	0	0	0
4	6	0	294	308	0	2	2	2
4	6	0	297	308	0	0	0	0
4	6	0	389	308	0	0	0	0
4	6	0	281	307	0	2	2	1
4	6	0	286	307	0	3	3	1
4	6	0	287	307	0	3	3	2
4	6	0	290	307	0	0	0	0
4	6	0	266	306	0	1	1	0
4	6	0	282	306	0	1	1	1
4	6	0	285	306	0	3	3	1
4	6	0	286	306	0	1	1	0
4	6	0	290	306	0	3	3	0
4	6	0	291	306	0	0	0	0
4	6	0	292	306	0	0	0	0
4	6	0	308	306	0	0	0	0
4	6	0	313	306	0	3	3	3
4	6	0	258	305	0	0	0	0
4	6	0	284	305	0	1	1	0
4	6	0	289	305	0	3	3	2
4	6	0	291	305	0	2	2	1
4	6	0	298	305	0	0	0	0
4	6	0	301	305	0	1	1	0
4	6	0	332	305	0	1	1	0
4	6	0	241	304	0	0	0	0
4	6	0	261	304	0	1	1	1
4	6	0	272	304	0	0	0	0
4	6	0	279	304	0	0	0	0
4	6	0	282	304	0	1	1	0
4	6	0	283	304	0	2	2	0
4	6	0	287	304	0	0	0	0
4	6	0	289	304	0	0	0	0
4	6	0	294	304	0	5	5	2
4	6	0	298	304	0	0	0	0
4	6	0	299	304	0	4	4	3
4	6	0	301	304	0	0	0	0
4	6	0	306	304	0	3	3	0
4	6	0	311	304	0	1	1	0
4	6	0	314	304	0	0	0	0
4	6	0	249	303	0	0	0	0
4	6	0	258	303	0	0	0	0
4	6	0	259	303	0	2	2	1
4	6	0	261	303	0	3	3	0
4	6	0	262	303	0	0	0	0
4	6	0	264	303	0	0	0	0
4	6	0	281	303	0	0	0	0
4	6	0	285	303	0	1	1	0
4	6	0	287	303	0	1	1	2
4	6	0	289	303	0	4	4	1
4	6	0	291	303	0	2	2	0
4	6	0	294	303	0	0	0	0
4	6	0	297	303	0	0	0	0
4	6	0	298	303	0	1	1	0
4	6	0	338	303	0	0	0	0
4	6	0	252	302	0	0	0	0
4	6	0	253	302	0	2	2	1
4	6	0	254	302	0	4	4	1
4	6	0	256	302	0	6	6	0
4	6	0	258	302	0	0	0	0
4	6	0	269	302	0	0	0	0
4	6	0	271	302	0	1	1	1
4	6	0	279	302	0	1	1	0
4	6	0	280	302	0	0	0	0
4	6	0	286	302	0	2	2	0
4	6	0	288	302	0	0	0	0
4	6	0	289	302	0	0	0	0
4	6	0	290	302	0	1	1	0
4	6	0	291	302	0	1	1	0
4	6	0	296	302	0	3	3	2
4	6	0	297	302	0	3	3	1
4	6	0	307	302	0	0	0	0
4	6	0	246	301	0	1	1	1
4	6	0	251	301	0	0	0	0
4	6	0	254	301	0	1	1	0
4	6	0	255	301	0	4	4	0
4	6	0	256	301	0	1	1	0
4	6	0	257	301	0	2	2	2
4	6	0	258	301	0	1	1	1
4	6	0	261	301	0	0	0	0
4	6	0	266	301	0	0	0	0
4	6	0	268	301	0	1	1	1
4	6	0	275	301	0	1	1	0
4	6	0	278	301	0	2	2	2
4	6	0	310	301	0	1	1	0
4	6	0	313	301	0	1	1	1
4	6	0	255	300	0	1	1	0
4	6	0	256	300	0	1	1	1
4	6	0	257	300	0	2	2	2
4	6	0	261	300	0	0	0	0
4	6	0	286	300	0	0	0	0
4	6	0	293	300	0	3	3	0
4	6	0	303	300	0	0	0	0
4	6	0	305	300	0	3	3	1
4	6	0	317	300	0	0	0	0
4	6	0	365	300	0	0	0	0
4	6	0	256	299	0	2	2	0
4	6	0	261	299	0	0	0	0
4	6	0	287	299	0	1	1	0
4	6	0	288	299	0	1	1	1
4	6	0	300	299	0	0	0	0
4	6	0	305	299	0	1	1	1
4	6	0	310	299	0	2	2	0
4	6	0	311	299	0	2	2	0
4	6	0	255	298	0	0	0	0
4	6	0	306	298	0	0	0	0
4	6	0	309	298	0	0	0	0
4	6	0	313	298	0	1	1	0
4	6	0	254	297	0	2	2	1
4	6	0	260	297	0	2	2	0
4	6	0	265	297	0	2	2	0
4	6	0	284	297	0	0	0	0
4	6	0	309	297	0	0	0	0
4	6	0	310	297	0	1	1	1
4	6	0	311	297	0	2	2	1
4	6	0	322	297	0	1	1	1
4	6	0	252	296	0	1	1	0
4	6	0	259	296	0	2	2	1
4	6	0	260	296	0	3	3	2
4	6	0	267	296	0	2	2	1
4	6	0	274	296	0	0	0	0
4	6	0	295	296	0	0	0	0
4	6	0	300	296	0	0	0	0
4	6	0	310	296	0	3	3	1
4	6	0	314	296	0	2	2	0
4	6	0	348	296	0	0	0	0
4	6	0	253	295	0	4	4	2
4	6	0	260	295	0	2	2	1
4	6	0	263	295	0	2	2	1
4	6	0	269	295	0	2	2	1
4	6	0	273	295	0	0	0	0
4	6	0	295	295	0	1	1	0
4	6	0	300	295	0	0	0	0
4	6	0	303	295	0	2	2	1
4	6	0	310	295	0	0	0	0
4	6	0	273	294	0	0	0	0
4	6	0	286	294	0	0	0	0
4	6	0	287	294	0	0	0	0
4	6	0	291	294	0	4	4	0
4	6	0	300	294	0	0	0	0
4	6	0	303	294	0	0	0	0
4	6	0	311	294	0	2	2	0
4	6	0	312	294	0	0	0	0
4	6	0	330	294	0	3	3	1
4	6	0	355	294	0	4	4	2
4	6	0	257	293	0	1	1	1
4	6	0	258	293	0	2	2	2
4	6	0	265	293	0	2	2	0
4	6	0	275	293	0	1	1	2
4	6	0	283	293	0	0	0	0
4	6	0	285	293	0	3	3	0
4	6	0	291	293	0	3	3	1
4	6	0	293	293	0	0	0	0
4	6	0	300	293	0	0	0	0
4	6	0	306	293	0	1	1	0
4	6	0	308	293	0	0	0	0
4	6	0	311	293	0	1	1	0
4	6	0	312	293	0	1	1	0
4	6	0	315	293	0	4	4	1
4	6	0	346	293	0	1	1	0
4	6	0	252	292	0	0	0	0
4	6	0	253	292	0	2	2	1
4	6	0	263	292	0	1	1	0
4	6	0	282	292	0	1	1	1
4	6	0	288	292	0	1	1	3
4	6	0	300	292	0	2	2	1
4	6	0	309	292	0	0	0	0
4	6	0	310	292	0	4	4	2
4	6	0	311	292	0	0	0	0
4	6	0	312	292	0	2	2	2
4	6	0	320	292	0	1	1	0
4	6	0	330	292	0	1	1	0
4	6	0	266	291	0	0	0	0
4	6	0	283	291	0	1	1	0
4	6	0	294	291	0	4	4	0
4	6	0	298	291	0	2	2	0
4	6	0	299	291	0	1	1	1
4	6	0	300	291	0	0	0	0
4	6	0	302	291	0	0	0	0
4	6	0	268	290	0	2	2	1
4	6	0	273	290	0	1	1	0
4	6	0	303	290	0	2	2	1
4	6	0	308	290	0	2	2	2
4	6	0	309	290	0	0	0	0
4	6	0	313	290	0	0	0	0
4	6	0	315	290	0	1	1	0
4	6	0	272	289	0	3	3	0
4	6	0	289	289	0	3	3	1
4	6	0	300	289	0	0	0	0
4	6	0	318	289	0	0	0	0
4	6	0	322	289	0	1	1	0
4	6	0	256	288	0	0	0	0
4	6	0	276	288	0	2	2	4
4	6	0	288	288	0	0	0	0
4	6	0	300	288	0	4	4	3
4	6	0	315	288	0	3	3	1
4	6	0	319	288	0	0	0	0
4	6	0	263	287	0	1	1	1
4	6	0	283	287	0	0	0	0
4	6	0	296	287	0	0	0	0
4	6	0	298	287	0	0	0	0
4	6	0	311	287	0	0	0	0
4	6	0	312	287	0	2	2	1
4	6	0	313	287	0	3	3	1
4	6	0	321	287	0	1	1	0
4	6	0	248	286	0	0	0	0
4	6	0	259	286	0	1	1	1
4	6	0	289	286	0	0	0	0
4	6	0	313	286	0	1	1	0
4	6	0	315	286	0	0	0	0
4	6	0	319	286	0	1	1	0
4	6	0	320	286	0	2	2	0
4	6	0	321	286	0	0	0	0
4	6	0	325	286	0	0	0	0
4	6	0	300	285	0	1	1	0
